POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LOCATION
501-03170,-,0,Grey,SS,N,N,SFMTA,ON,0,317,JESSIE ST,7520001,Area 5,Downtown,"(37.784526, -122.405232)"
700-14310,-,0,Grey,SS,Y,N,SFMTA,ON,0,1431,VALENCIA ST,13074000,Area 3, ,"(37.749627, -122.420314)"
700-14490,-,0,Grey,SS,Y,N,SFMTA,ON,0,1449,VALENCIA ST,13074000,Area 3, ,"(37.749096, -122.420263)"
411-03250,411-03003,25,Grey,MS,Y,Y,SFMTA,ON,0,325,FELL ST,5442000,Area 5,Civic Center,"(37.775757, -122.423773)"
443-13130,443-13001,13,Grey,MS,Y,N,SFMTA,ON,0,1313,GOUGH ST,6331000,Area 3, ,"(37.785897, -122.424883)"
443-14260,443-14004,26,Grey,MS,Y,N,SFMTA,ON,0,1426,GOUGH ST,6332000,Area 3, ,"(37.78698, -122.424931)"
440-12250,440-12001,25,Grey,MS,Y,N,SFMTA,ON,0,1225,GEARY BLVD,6038000,Area 3, ,"(37.785324, -122.424021)"
400-09020,-,0,Yellow,SS,N,N,SFMTA,ON,0,902,EDDY ST,5067000,Area 5,Civic Center,"(37.782705, -122.422729)"
686-08290,-,0,Grey,SS,N,N,SFMTA,ON,0,829,TURK ST,12725000,Area 5,Civic Center,"(37.781547, -122.423405)"
401-05020,-,0,Grey,SS,N,N,SFMTA,ON,0,502,ELLIS ST,5176000,Area 3, ,"(37.784693, -122.414643)"
401-05090,-,0,Grey,SS,N,N,SFMTA,ON,0,509,ELLIS ST,5176000,Area 3, ,"(37.784543, -122.414848)"
401-05110,-,0,Grey,SS,N,N,SFMTA,ON,0,511,ELLIS ST,5176000,Area 3, ,"(37.784535, -122.414912)"
472-04050,-,0,Grey,SS,Y,N,SFMTA,ON,0,405,HYDE ST,7118000,Area 3, ,"(37.784668, -122.416197)"
472-06160,-,0,Grey,SS,Y,N,SFMTA,ON,0,616,HYDE ST,7121000,Area 3, ,"(37.786781, -122.416466)"
546-05180,-,0,Grey,SS,N,N,SFMTA,ON,0,518,LEAVENWORTH ST,8243000,Area 3, ,"(37.786173, -122.414662)"
666-08250,-,0,Grey,SS,N,N,SFMTA,ON,0,825,SUTTER ST,12326000,Area 3, ,"(37.78841, -122.414539)"
330-07500,-,0,Grey,SS,N,N,SFMTA,ON,0,750,BRANNAN ST,3086000,Area 3, ,"(37.773746, -122.402482)"
585-01400,-,0,Grey,SS,Y,Y,SFMTA,ON,0,140,NORTH POINT ST,9687000,Area 5,Fisherman's Wharf,"(37.807087, -122.410053)"
205-06634,205-06630,4,Grey,MS,Y,Y,SFMTA,ON,0,663,05TH ST,307000,Area 5,South Embarcadero,"(37.77578, -122.397614)"
440-61250,-,0,Green,SS,N,N,SFMTA,ON,0,6125,GEARY BLVD,6082101,Area 3, ,"(37.779912, -122.485594)"
500-16120,-,0,Yellow,SS,N,N,SFMTA,ON,0,1612,JACKSON ST,7396000,Area 3, ,"(37.79413, -122.421935)"
412-01430,-,0,Grey,SS,N,N,SFMTA,ON,0,143,FERN ST,5483000,Area 3, ,"(37.788017, -122.421603)"
304-01350,-,0,Green,SS,N,N,SFMTA,ON,0,135,AUSTIN ST,5791000,Area 3, ,"(37.788993, -122.42152)"
341-00380,-,0,Grey,SS,Y,N,SFMTA,ON,0,38,BRADY ST,3070000,Area 3, ,"(37.772689, -122.420238)"
341-00010,-,0,Grey,SS,Y,N,SFMTA,ON,0,1,BRADY ST,3068000,Area 3, ,"(37.773443, -122.421072)"
667-15050,-,0,Grey,SS,N,N,SFMTA,ON,0,1505,SOUTH VAN NESS AVE,12033000,Area 3, ,"(37.749003, -122.415837)"
700-15090,-,0,Grey,SS,N,N,SFMTA,ON,0,1509,VALENCIA ST,13075000,Area 3, ,"(37.748614, -122.420217)"
700-14370,-,0,Grey,SS,Y,N,SFMTA,ON,0,1437,VALENCIA ST,13074000,Area 3, ,"(37.749471, -122.420299)"
411-03010,411-03001,1,Grey,MS,Y,Y,SFMTA,ON,0,301,FELL ST,5442000,Area 5,Civic Center,"(37.775861, -122.422953)"
443-08210,443-08003,21,Grey,MS,Y,N,SFMTA,ON,0,821,GOUGH ST,6326000,Area 5,Civic Center,"(37.781217, -122.423939)"
443-08200,443-08004,20,Grey,MS,Y,N,SFMTA,ON,0,820,GOUGH ST,6326000,Area 5,Civic Center,"(37.781221, -122.423769)"
443-11160,443-11004,16,Grey,MS,Y,N,SFMTA,ON,0,1116,GOUGH ST,6330000,Area 3, ,"(37.783927, -122.424316)"
419-11090,-,0,Grey,SS,N,N,SFMTA,ON,0,1109,FRANKLIN ST,5816000,Area 3, ,"(37.784926, -122.423006)"
400-09170,-,0,Grey,SS,N,N,SFMTA,ON,0,917,EDDY ST,5067000,Area 5,Civic Center,"(37.782546, -122.423137)"
400-09350,-,0,Grey,SS,N,N,SFMTA,ON,0,935,EDDY ST,5067000,Area 5,Civic Center,"(37.782471, -122.423725)"
401-05220,-,0,Grey,SS,N,N,SFMTA,ON,0,522,ELLIS ST,5176000,Area 3, ,"(37.784606, -122.415328)"
401-05360,-,0,Grey,SS,N,N,SFMTA,ON,0,536,ELLIS ST,5176000,Area 3, ,"(37.784546, -122.415802)"
401-05130,-,0,Grey,SS,N,N,SFMTA,ON,0,513,ELLIS ST,5176000,Area 3, ,"(37.784526, -122.414981)"
546-04060,-,0,Grey,SS,N,N,SFMTA,ON,0,406,LEAVENWORTH ST,8242000,Area 3, ,"(37.784917, -122.414404)"
585-06330,-,0,Grey,SS,Y,Y,SFMTA,ON,0,633,NORTH POINT ST,9692000,Area 5,Fisherman's Wharf,"(37.805972, -122.417888)"
502-26160,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2616,JONES ST,7600000,Area 5,Fisherman's Wharf,"(37.805693, -122.416919)"
644-03260,-,0,Grey,SS,Y,Y,SFMTA,ON,0,326,RITCH ST,11040000,Area 5,South Embarcadero,"(37.77911, -122.394205)"
616-16030,-,0,Grey,SS,N,N,SFMTA,ON,0,1603,POWELL ST,10695000,Area 3, ,"(37.799455, -122.410745)"
616-16050,-,0,Grey,SS,N,N,SFMTA,ON,0,1605,POWELL ST,10695000,Area 3, ,"(37.7995, -122.410754)"
616-10020,-,0,Grey,SS,N,N,SFMTA,ON,0,1002,POWELL ST,10687000,Area 3, ,"(37.794019, -122.409488)"
423-01770,423-01005,77,Grey,MS,Y,N,SFMTA,ON,0,177,FULTON ST,5881000,Area 5,Civic Center,"(37.779471, -122.416514)"
691-21140,-,0,Grey,SS,N,Y,SFMTA,ON,0,2114,UNION ST,12871000,Area 3, ,"(37.797283, -122.434453)"
691-17220,-,0,Grey,SS,N,Y,SFMTA,ON,0,1722,UNION ST,12866000,Area 3, ,"(37.798108, -122.42797)"
201-00040,-,0,Yellow,SS,N,Y,SFMTA,ON,0,4,01ST ST,100000,Area 5,Downtown,"(37.790792, -122.398994)"
500-08470,-,0,Grey,SS,N,N,SFMTA,ON,0,847,JACKSON ST,7384000,Area 3, ,"(37.795601, -122.409707)"
722-29030,-,0,Grey,SS,N,Y,SFMTA,ON,0,2903,WEBSTER ST,13555000,Area 3, ,"(37.797478, -122.433951)"
691-18150,-,0,Grey,SS,N,Y,SFMTA,ON,0,1815,UNION ST,12867000,Area 3, ,"(37.797794, -122.429455)"
606-16370,-,0,Grey,SS,N,N,SFMTA,ON,0,1637,PINE ST,10478000,Area 3, ,"(37.789184, -122.423399)"
614-11190,-,0,Grey,SS,N,N,SFMTA,ON,0,1119,POST ST,10640000,Area 3, ,"(37.786666, -122.420564)"
616-13090,-,0,Grey,SS,N,N,SFMTA,ON,0,1309,POWELL ST,10691000,Area 3, ,"(37.796738, -122.410208)"
464-00230,-,0,Grey,SS,Y,Y,SFMTA,ON,0,23,HAYES ST,6812000,Area 5,Civic Center,"(37.777534, -122.417394)"
210-04220,-,0,Grey,SS,N,N,SFMTA,ON,0,422,10TH ST,490000,Area 3, ,"(37.771016, -122.410719)"
590-01260,-,0,Grey,SS,Y,Y,SFMTA,ON,0,126,OAK ST,9751000,Area 5,Civic Center,"(37.775192, -122.421785)"
442-07060,-,0,Grey,SS,Y,Y,SFMTA,ON,0,706,GOLDEN GATE AVE,6267000,Area 5,Civic Center,"(37.780851, -122.42238)"
210-04440,-,0,Grey,SS,N,N,SFMTA,ON,0,444,10TH ST,490000,Area 3, ,"(37.770624, -122.410228)"
211-03380,-,0,Grey,SS,N,N,SFMTA,ON,0,338,11TH ST,515000,Area 3, ,"(37.77099, -122.413078)"
211-03410,-,0,Grey,SS,N,N,SFMTA,ON,0,341,11TH ST,515000,Area 3, ,"(37.77109, -122.412911)"
327-04100,-,0,Grey,SS,N,N,SFMTA,ON,0,410,BROADWAY,3149000,Area 3, ,"(37.798256, -122.404224)"
440-39090,-,0,Grey,SS,N,Y,SFMTA,ON,0,3909,GEARY BLVD,6059101,Area 3, ,"(37.781012, -122.461436)"
440-40060,-,0,Grey,SS,N,Y,SFMTA,ON,0,4006,GEARY BLVD,6060201,Area 3, ,"(37.781237, -122.46248)"
440-41010,-,0,Grey,SS,N,Y,SFMTA,ON,0,4101,GEARY BLVD,6061101,Area 3, ,"(37.780926, -122.463338)"
331-10470,-,0,Grey,SS,N,N,SFMTA,ON,0,1047,BRYANT ST,3298000,Area 3, ,"(37.771571, -122.408018)"
415-24110,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2411,FILLMORE ST,5556000,Area 5,Fillmore,"(37.791932, -122.434517)"
359-17100,-,0,Grey,SS,N,N,SFMTA,ON,0,1710,CLAY ST,4106000,Area 3, ,"(37.792401, -122.421341)"
225-34490,-,0,Grey,SS,N,N,SFMTA,ON,0,3449,25TH ST,1444000,Area 3, ,"(37.750477, -122.420204)"
226-34130,-,0,Grey,SS,N,N,SFMTA,ON,0,3413,26TH ST,1527000,Area 3, ,"(37.748956, -122.418768)"
447-22070,-,0,Grey,SS,N,Y,SFMTA,ON,0,2207,GREENWICH ST,6519000,Area 5,Marina,"(37.79886, -122.436176)"
447-22090,-,0,Grey,SS,N,Y,SFMTA,ON,0,2209,GREENWICH ST,6519000,Area 5,Marina,"(37.798849, -122.43626)"
608-02040,-,0,Grey,SS,N,Y,SFMTA,ON,0,204,PIXLEY ST,10505000,Area 5,Marina,"(37.798491, -122.43597)"
415-29280,-,0,Green,SS,N,Y,SFMTA,ON,0,2928,FILLMORE ST,5561000,Area 3, ,"(37.79695, -122.435383)"
359-17490,-,0,Grey,SS,N,N,SFMTA,ON,0,1749,CLAY ST,4106000,Area 3, ,"(37.792182, -122.42221)"
336-11080,-,0,Grey,SS,N,N,SFMTA,ON,0,1108,BUSH ST,3441000,Area 3, ,"(37.789357, -122.415623)"
336-11360,-,0,Grey,SS,N,N,SFMTA,ON,0,1136,BUSH ST,3441000,Area 3, ,"(37.789232, -122.416609)"
226-34290,-,0,Grey,SS,N,N,SFMTA,ON,0,3429,26TH ST,1528000,Area 3, ,"(37.74892, -122.419363)"
229-00110,-,0,Grey,SS,N,N,SFMTA,ON,0,11,29TH ST,1628000,Area 3, ,"(37.743966, -122.421388)"
415-19080,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,1908,FILLMORE ST,5550000,Area 5,Fillmore,"(37.787359, -122.43346)"
684-03305,684-03300,5,Grey,MS,Y,N,SFMTA,ON,0,330,TOWNSEND ST,12663000,Area 5,South Embarcadero,"(37.776522, -122.395886)"
212-00660,-,0,Grey,SS,N,N,SFMTA,ON,0,66,12TH ST,541000,Area 2, ,"(37.773541, -122.419329)"
212-00780,-,0,Yellow,SS,N,N,SFMTA,ON,0,78,12TH ST,541000,Area 2, ,"(37.773293, -122.419016)"
593-02180,-,0,Yellow,SS,N,N,SFMTA,ON,0,218,OFARRELL ST,9723000,Area 1, ,"(37.786407, -122.408585)"
440-24090,-,0,Grey,SS,N,N,SFMTA,ON,0,2409,GEARY BLVD,6045101,Area 3, ,"(37.782692, -122.443232)"
568-49550,-,0,Grey,SS,N,N,SFMTA,ON,0,4955,MISSION ST,9174101,Area 3, ,"(37.718806, -122.439126)"
591-00150,-,0,Grey,SS,N,N,SFMTA,ON,0,15,OCEAN AVE,9804000,Area 3, ,"(37.723784, -122.435947)"
595-00020,-,0,Grey,SS,N,N,SFMTA,ON,0,2,ONONDAGA AVE,9952000,Area 3, ,"(37.721288, -122.437626)"
202-06190,-,0,Grey,SS,Y,Y,SFMTA,ON,0,619,02ND ST,147000,Area 5,South Embarcadero,"(37.781527, -122.391525)"
202-06400,-,0,Grey,SS,Y,Y,SFMTA,ON,0,640,02ND ST,147000,Area 5,South Embarcadero,"(37.78096, -122.391122)"
568-31570,-,0,Grey,SS,N,N,SFMTA,ON,0,3157,MISSION ST,9130000,Area 3, ,"(37.74656, -122.419143)"
471-05700,-,0,Grey,SS,Y,Y,SFMTA,ON,0,570,HARRISON ST,6713000,Area 5,South Embarcadero,"(37.784937, -122.394527)"
561-03210,-,0,Grey,SS,Y,Y,SFMTA,ON,0,321,MAIN ST,8630000,Area 5,South Embarcadero,"(37.788953, -122.391192)"
561-03530,-,0,Grey,SS,Y,Y,SFMTA,ON,0,353,MAIN ST,8630000,Area 5,South Embarcadero,"(37.788381, -122.390477)"
202-06470,-,0,Grey,SS,Y,Y,SFMTA,ON,0,647,02ND ST,147000,Area 5,South Embarcadero,"(37.780992, -122.390858)"
568-14350,-,0,Grey,SS,N,N,SFMTA,ON,0,1435,MISSION ST,9108000,Area 2, ,"(37.774496, -122.41676)"
568-32150,-,0,Grey,SS,N,N,SFMTA,ON,0,3215,MISSION ST,9133000,Area 3, ,"(37.745148, -122.420054)"
571-02050,-,0,Yellow,SS,N,Y,SFMTA,ON,0,205,MONTGOMERY ST,9299000,Area 5,Downtown,"(37.79116, -122.402489)"
350-00034,350-00030,4,Grey,MS,N,N,SFMTA,ON,0,3,CALIFORNIA ST,3524000,Area 5,Downtown,"(37.793534, -122.396805)"
224-28140,-,0,Grey,SS,N,N,SFMTA,ON,0,2814,24TH ST,1332000,Area 3, ,"(37.752874, -122.408751)"
224-28700,-,0,Yellow,SS,N,N,SFMTA,ON,0,2870,24TH ST,1333000,Area 3, ,"(37.752803, -122.409922)"
415-16080,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1608,FILLMORE ST,5547000,Area 5,Fillmore,"(37.784789, -122.432924)"
336-14080,-,0,Grey,SS,N,N,SFMTA,ON,0,1408,BUSH ST,3444000,Area 3, ,"(37.788726, -122.420629)"
336-14210,-,0,Yellow,SS,N,N,SFMTA,ON,0,1421,BUSH ST,3444000,Area 3, ,"(37.788536, -122.421057)"
581-14040,-,0,Grey,SS,N,N,SFMTA,ON,0,1404,NORIEGA ST,9655000,Area 3, ,"(37.754233, -122.478841)"
562-06290,-,0,Grey,SS,N,N,SFMTA,ON,0,629,MASON ST,8807000,Area 1, ,"(37.789769, -122.410464)"
336-07050,-,0,Yellow,SS,N,N,SFMTA,ON,0,705,BUSH ST,3437000,Area 1, ,"(37.790062, -122.408993)"
359-09250,-,0,Grey,SS,N,N,SFMTA,ON,0,925,CLAY ST,4093000,Area 3, ,"(37.793909, -122.408769)"
680-04280,-,0,Grey,SS,N,N,SFMTA,ON,0,428,TARAVAL ST,12390000,Area 3, ,"(37.743332, -122.471144)"
614-13150,-,0,Grey,SS,N,N,SFMTA,ON,0,1315,POST ST,10642000,Area 3, ,"(37.786262, -122.42379)"
573-00050,-,0,Grey,SS,N,N,SFMTA,ON,0,5,MYRTLE ST,9471000,Area 3, ,"(37.785578, -122.418288)"
359-25090,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2509,CLAY ST,4112000,Area 5,Fillmore,"(37.790602, -122.434637)"
354-23170,-,0,Green,SS,Y,Y,SFMTA,ON,0,2317,CHESTNUT ST,3982000,Area 5,Marina,"(37.800052, -122.441775)"
354-24070,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2407,CHESTNUT ST,3983000,Area 5,Marina,"(37.799871, -122.443201)"
326-07290,-,0,Grey,SS,Y,Y,SFMTA,ON,0,729,BEACH ST,2846000,Area 5,Fisherman's Wharf,"(37.806454, -122.421566)"
354-21420,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2142,CHESTNUT ST,3979000,Area 5,Marina,"(37.800491, -122.439297)"
354-22050,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2205,CHESTNUT ST,3980000,Area 5,Marina,"(37.800305, -122.439783)"
354-23110,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,2311,CHESTNUT ST,3982000,Area 5,Marina,"(37.800068, -122.441652)"
326-07420,-,0,Grey,SS,Y,Y,SFMTA,ON,0,742,BEACH ST,2846000,Area 5,Fisherman's Wharf,"(37.806513, -122.422203)"
363-13010,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1301,COLUMBUS AVE,4307000,Area 5,Fisherman's Wharf,"(37.806055, -122.418671)"
363-13030,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1303,COLUMBUS AVE,4307000,Area 5,Fisherman's Wharf,"(37.806091, -122.418712)"
363-13490,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1349,COLUMBUS AVE,4308000,Area 5,Fisherman's Wharf,"(37.806575, -122.419435)"
445-05228,445-05220,8,Grey,MS,N,N,SFMTA,ON,0,534,GREEN ST,6453000,Area 3, ,"(37.799586, -122.408803)"
117-04040,-,0,Grey,SS,N,N,SFMTA,ON,0,404,17TH AVE,753000,Area 3, ,"(37.780271, -122.476082)"
203-51170,-,0,Grey,SS,N,N,SFMTA,ON,0,5117,03RD ST,215101,Area 3, ,"(37.731847, -122.391586)"
418-09040,-,0,Grey,SS,N,N,SFMTA,ON,0,904,FOLSOM ST,5665000,Area 2, ,"(37.780209, -122.403614)"
720-09350,-,0,Grey,SS,N,N,SFMTA,ON,0,935,WASHINGTON ST,13420000,Area 3, ,"(37.79474, -122.409366)"
321-36180,-,0,Grey,SS,N,N,SFMTA,ON,0,3618,BALBOA ST,2682000,Area 3, ,"(37.775761, -122.497824)"
581-23010,-,0,Grey,SS,N,N,SFMTA,ON,0,2301,NORIEGA ST,9664000,Area 3, ,"(37.753621, -122.488401)"
203-49040,-,0,Grey,SS,N,N,SFMTA,ON,0,4904,03RD ST,213201,Area 3, ,"(37.733856, -122.391161)"
203-49050,-,0,Grey,SS,N,N,SFMTA,ON,0,4905,03RD ST,213101,Area 3, ,"(37.73374, -122.390915)"
545-00130,-,0,Grey,SS,N,N,SFMTA,ON,0,13,LELAND AVE,8292000,Area 3, ,"(37.711339, -122.404248)"
613-06040,-,0,Grey,SS,N,N,SFMTA,ON,0,604,PORTOLA DR,10615101,Area 3, ,"(37.745351, -122.451717)"
471-10800,-,0,Grey,SS,N,N,SFMTA,ON,0,1080,HARRISON ST,6727000,Area 3, ,"(37.775691, -122.406242)"
471-10690,-,0,Grey,SS,N,N,SFMTA,ON,0,1069,HARRISON ST,6727000,Area 3, ,"(37.77581, -122.405764)"
471-10510,-,0,Grey,SS,N,N,SFMTA,ON,0,1051,HARRISON ST,6726000,Area 3, ,"(37.77617, -122.405306)"
467-00310,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,31,HICKORY ST,6898000,Area 5,Civic Center,"(37.775711, -122.420698)"
581-25050,-,0,Grey,SS,N,N,SFMTA,ON,0,2505,NORIEGA ST,9666000,Area 3, ,"(37.753523, -122.490611)"
581-25310,-,0,Grey,SS,N,N,SFMTA,ON,0,2531,NORIEGA ST,9666000,Area 3, ,"(37.753503, -122.491054)"
613-07220,-,0,Grey,SS,N,N,SFMTA,ON,0,722,PORTOLA DR,10616101,Area 3, ,"(37.744265, -122.453666)"
210-03560,-,0,Grey,SS,N,N,SFMTA,ON,0,356,10TH ST,489000,Area 3, ,"(37.771694, -122.411569)"
684-06770,-,0,Grey,SS,N,N,SFMTA,ON,0,677,TOWNSEND ST,12666000,Area 3, ,"(37.770355, -122.403356)"
593-03300,-,0,Grey,SS,N,N,SFMTA,ON,0,330,OFARRELL ST,9726000,Area 1, ,"(37.786136, -122.410727)"
210-00200,-,0,Grey,SS,N,N,SFMTA,ON,0,20,10TH ST,481000,Area 2, ,"(37.776016, -122.416987)"
210-00240,-,0,Grey,SS,N,N,SFMTA,ON,0,24,10TH ST,481000,Area 2, ,"(37.775937, -122.416888)"
210-00340,-,0,Grey,SS,N,N,SFMTA,ON,0,34,10TH ST,481000,Area 2, ,"(37.775779, -122.41669)"
705-14390,-,0,Grey,SS,N,N,SFMTA,ON,0,1439,VALLEJO ST,13107000,Area 3, ,"(37.796895, -122.421565)"
700-07630,-,0,Grey,SS,Y,Y,SFMTA,ON,0,763,VALENCIA ST,13064000,Area 5,Mission,"(37.760391, -122.421345)"
502-08180,-,0,Grey,SS,N,N,SFMTA,ON,0,818,JONES ST,7575000,Area 2, ,"(37.789177, -122.413578)"
210-01540,-,0,Grey,SS,N,N,SFMTA,ON,0,154,10TH ST,486000,Area 2, ,"(37.774213, -122.414727)"
210-02320,-,0,Grey,SS,N,N,SFMTA,ON,0,232,10TH ST,487000,Area 2, ,"(37.773359, -122.413657)"
350-07190,-,0,Grey,SS,N,N,SFMTA,ON,0,719,CALIFORNIA ST,3534000,Area 2, ,"(37.792286, -122.406561)"
725-02420,-,0,Green,SS,N,Y,SFMTA,ON,0,242,WEST PORTAL AVE,13578201,Area 3, ,"(37.738251, -122.468914)"
701-12240,-,0,Grey,SS,N,N,SFMTA,ON,0,1224,VAN NESS AVE,13154202,Area 3, ,"(37.787314, -122.421548)"
725-03820,-,0,Green,SS,N,Y,SFMTA,ON,0,382,WEST PORTAL AVE,13579201,Area 3, ,"(37.736852, -122.470514)"
207-02450,-,0,Grey,SS,N,N,SFMTA,ON,0,245,07TH ST,371000,Area 2, ,"(37.777215, -122.408274)"
350-37200,-,0,Grey,SS,N,N,SFMTA,ON,0,3720,CALIFORNIA ST,3572000,Area 3, ,"(37.786184, -122.455835)"
210-04460,-,0,Grey,SS,N,N,SFMTA,ON,0,446,10TH ST,490000,Area 3, ,"(37.770575, -122.410166)"
327-03110,-,0,Grey,SS,N,N,SFMTA,ON,0,311,BROADWAY,3146000,Area 3, ,"(37.798296, -122.402645)"
415-22190,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2219,FILLMORE ST,5554000,Area 5,Fillmore,"(37.79036, -122.4342)"
440-40210,-,0,Grey,SS,N,Y,SFMTA,ON,0,4021,GEARY BLVD,6060101,Area 3, ,"(37.780943, -122.462962)"
330-09500,-,0,Grey,SS,N,N,SFMTA,ON,0,950,BRANNAN ST,3089000,Area 3, ,"(37.770399, -122.406714)"
331-10530,-,0,Grey,SS,N,N,SFMTA,ON,0,1053,BRYANT ST,3298000,Area 3, ,"(37.77149, -122.408123)"
415-24040,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2404,FILLMORE ST,5556000,Area 5,Fillmore,"(37.791751, -122.434345)"
569-18210,-,0,Green,SS,N,N,SFMTA,ON,0,1821,MARKET ST,8760102,Area 3, ,"(37.770964, -122.424342)"
614-08240,-,0,Grey,SS,N,N,SFMTA,ON,0,824,POST ST,10636000,Area 3, ,"(37.787422, -122.415787)"
363-00150,-,0,Grey,SS,N,N,SFMTA,ON,0,15,COLUMBUS AVE,4286000,Area 5,Downtown,"(37.795826, -122.403883)"
582-01350,-,0,Grey,SS,N,Y,SFMTA,ON,0,135,NEW MONTGOMERY ST,9546000,Area 5,Downtown,"(37.786604, -122.399375)"
470-06400,-,0,Grey,SS,Y,Y,SFMTA,ON,0,640,HOWARD ST,7036000,Area 5,Downtown,"(37.786086, -122.399267)"
330-04630,-,0,Grey,SS,Y,Y,SFMTA,ON,0,463,BRANNAN ST,3079000,Area 5,South Embarcadero,"(37.779003, -122.395516)"
330-04650,-,0,Grey,SS,Y,Y,SFMTA,ON,0,465,BRANNAN ST,3079000,Area 5,South Embarcadero,"(37.778967, -122.395562)"
330-08140,-,0,Grey,SS,N,N,SFMTA,ON,0,814,BRANNAN ST,3088000,Area 3, ,"(37.772777, -122.403707)"
330-08400,-,0,Grey,SS,N,N,SFMTA,ON,0,840,BRANNAN ST,3088000,Area 3, ,"(37.772318, -122.404287)"
208-05570,-,0,Grey,SS,N,N,SFMTA,ON,0,557,08TH ST,416000,Area 3, ,"(37.771515, -122.40556)"
217-33130,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3313,17TH ST,797000,Area 5,Mission,"(37.763331, -122.420137)"
208-05180,-,0,Red,SS,N,N,SFMTA,ON,0,518,08TH ST,416000,Area 3, ,"(37.772118, -122.406748)"
205-05410,-,0,Grey,SS,Y,N,SFMTA,ON,0,541,05TH ST,305000,Area 5,South Embarcadero,"(37.776952, -122.399083)"
611-03750,-,0,Black,SS,N,N,SFMTA,ON,0,375,PARNASSUS AVE,10293000,MC3, ,"(37.763591, -122.4572)"
210-00590,-,0,Grey,SS,N,N,SFMTA,ON,0,59,10TH ST,483000,Area 2, ,"(37.775474, -122.416014)"
671-01260,671-01004,26,Grey,MS,Y,Y,SFMTA,ON,0,126,SOUTH PARK,12010000,Area 5,South Embarcadero,"(37.780866, -122.394991)"
666-00390,-,0,Yellow,SS,N,Y,SFMTA,ON,0,39,SUTTER ST,12316000,Area 5,Downtown,"(37.790003, -122.402048)"
471-05840,-,0,Grey,SS,Y,Y,SFMTA,ON,0,584,HARRISON ST,6713000,Area 5,South Embarcadero,"(37.784707, -122.394817)"
359-01190,-,0,Red,SS,Y,Y,SFMTA,ON,0,119,CLAY ST,4080000,Area 5,Downtown,"(37.795339, -122.397563)"
359-04240,-,0,Grey,SS,Y,Y,SFMTA,ON,0,424,CLAY ST,4083000,Area 5,Downtown,"(37.794929, -122.401313)"
422-01110,-,0,Red,SS,N,Y,SFMTA,ON,0,111,FRONT ST,5868000,Area 5,Downtown,"(37.792703, -122.39873)"
328-02490,-,0,Grey,SS,N,N,SFMTA,ON,0,249,BEALE ST,2865000,Area 5,Downtown,"(37.78887, -122.392802)"
470-00550,-,0,Grey,SS,Y,Y,SFMTA,ON,0,55,HOWARD ST,7028000,Area 5,Downtown,"(37.791771, -122.391779)"
470-00750,-,0,Grey,SS,Y,Y,SFMTA,ON,0,75,HOWARD ST,7028000,Area 5,Downtown,"(37.791369, -122.392297)"
470-06430,-,0,Grey,SS,Y,Y,SFMTA,ON,0,643,HOWARD ST,7036000,Area 5,Downtown,"(37.785901, -122.399214)"
386-02200,-,0,Grey,SS,Y,Y,SFMTA,ON,0,220,DRUMM ST,4972000,Area 5,Downtown,"(37.796161, -122.396768)"
606-00130,-,0,Grey,SS,N,Y,SFMTA,ON,0,13,PINE ST,10453000,Area 5,Downtown,"(37.792419, -122.398011)"
561-02211,561-02210,1,Black,MS,N,N,SFMTA,ON,0,221,MAIN ST,8629000,MC5,Downtown,"(37.790369, -122.392961)"
418-05500,-,0,Grey,SS,Y,Y,SFMTA,ON,0,550,FOLSOM ST,5659000,Area 5,South Embarcadero,"(37.786305, -122.395891)"
420-03090,-,0,Yellow,SS,N,N,SFMTA,ON,0,309,FREMONT ST,5864000,Area 5,South Embarcadero,"(37.787795, -122.393196)"
561-02350,-,0,Grey,SS,N,N,SFMTA,ON,0,235,MAIN ST,8629000,Area 5,Downtown,"(37.789843, -122.392305)"
658-01250,-,0,Red,SS,N,Y,SFMTA,ON,0,125,SPEAR ST,12045000,Area 5,Downtown,"(37.792263, -122.393586)"
209-01350,-,0,Yellow,SS,N,N,SFMTA,ON,0,135,09TH ST,449000,Area 2, ,"(37.775628, -122.413805)"
720-16200,-,0,Grey,SS,N,N,SFMTA,ON,0,1620,WASHINGTON ST,13431000,Area 3, ,"(37.793462, -122.420091)"
